ID1;HHID;HV000;HV001;HV002;HV002A;HV003;HV004;HV007;HV008;HV009;HV010;HV011;HV012;HV013;HV014;HV015;HV017;HV020;HV021;HV023;HV024;HV025;HV026;HV027;HV028;HV030;HV031;HV032;HV033;HV035;HV040;HV041;HV042;HV043;HV044;UBIGEO;HV005;HV022;NCONGLOME;CODCCPP;NOMCCPP;LONGITUDX;LATITUDY
2022;      115304701;PE6;1153;47;1;2;1153;2022;1466;4;1;0;4;4;0;1;1;0;1153;17;17;2;3;0; ;0; ;0; ;0;232;2;1;0;1;170104;134918;167;39032;0023;VIRGENES DEL SOL;-69,683552;-12,853638
2022;      115304801;PE6;1153;48;1;1;1153;2022;1466;3;0;0;3;2;0;1;1;0;1153;17;17;2;3;0; ;0; ;0; ;0;232;2;1;0;1;170104;134918;167;39032;0023;VIRGENES DEL SOL;-69,683552;-12,853638
2022;      115305101;PE6;1153;51;1;1;1153;2022;1466;1;0;0;1;1;0;1;1;0;1153;17;17;2;3;0; ;0; ;0; ;0;232;0;1;0;1;170104;134918;167;39032;0023;VIRGENES DEL SOL;-69,683552;-12,853638
2022;      115305201;PE6;1153;52;1;1;1153;2022;1466;7;2;0;7;7;2;1;1;0;1153;17;17;2;3;0; ;0; ;0; ;2;232;3;1;0;1;170104;58855;167;39032;0023;VIRGENES DEL SOL;-69,683552;-12,853638
2022;      115305301;PE6;1153;53;1;1;1153;2022;1466;5;1;0;5;4;1;1;1;0;1153;17;17;2;3;0; ;0; ;0; ;1;232;2;1;0;1;170104;58855;167;39032;0023;VIRGENES DEL SOL;-69,683552;-12,853638
2022;      115400201;PE6;1154;2;1;2;1154;2022;1465;7;1;0;7;7;2;1;1;0;1154;17;17;2;3;0; ;0; ;0; ;2;204;2;1;0;1;170101;55757;167;39034;0014;PLAYA ALTA;-69,34152;-12,554505
2022;      115400301;PE6;1154;3;1;1;1154;2022;1465;1;0;0;1;1;0;1;1;0;1154;17;17;2;3;0; ;0; ;0; ;0;204;0;1;0;1;170101;127817;167;39034;0014;PLAYA ALTA;-69,34152;-12,554505
2022;      115400401;PE6;1154;4;1;1;1154;2022;1465;4;1;0;4;4;2;1;1;0;1154;17;17;2;3;0; ;0; ;0; ;1;204;1;1;0;1;170101;55757;167;39034;0014;PLAYA ALTA;-69,34152;-12,554505
2022;      115400501;PE6;1154;5;1;1;1154;2022;1465;7;2;0;7;7;1;1;1;0;1154;17;17;2;3;0; ;0; ;0; ;1;204;2;1;0;1;170101;55757;167;39034;0014;PLAYA ALTA;-69,34152;-12,554505
2022;      115402501;PE6;1154;25;1;2;1154;2022;1465;5;1;0;5;4;1;1;1;0;1154;17;17;2;3;0; ;0; ;0; ;1;204;1;1;0;1;170101;55757;167;39034;0017;TRES ISLAS;-69,371288333;-12,547726667
2022;      115402601;PE6;1154;26;1;2;1154;2022;1465;2;0;0;2;2;0;1;1;0;1154;17;17;2;3;0; ;0; ;0; ;0;204;0;1;0;1;170101;127817;167;39034;0017;TRES ISLAS;-69,371288333;-12,547726667
2022;      115402701;PE6;1154;27;1;1;1154;2022;1465;1;0;0;1;1;0;1;1;0;1154;17;17;2;3;0; ;0; ;0; ;0;204;0;1;0;1;170101;127817;167;39034;0017;TRES ISLAS;-69,371288333;-12,547726667
2022;      115402901;PE6;1154;29;1;0;1154;2022;1465;0;0;0;0;0;0;3;1;0;1154;17;17;2;3;0; ;0; ;0; ;0;204;0;1;0;1;170101;0;167;39034;0017;TRES ISLAS;-69,371288333;-12,547726667
2022;      115403301;PE6;1154;33;1;0;1154;2022;1466;0;0;0;0;0;0;3;2;0;1154;17;17;2;3;0; ;0; ;0; ;0;204;0;1;0;1;170101;0;167;39034;0017;TRES ISLAS;-69,371288333;-12,547726667
2022;      115403401;PE6;1154;34;1;1;1154;2022;1466;2;0;0;2;0;1;1;1;0;1154;17;17;2;3;0; ;0; ;0; ;0;204;1;1;0;1;170101;127817;167;39034;0017;TRES ISLAS;-69,371288333;-12,547726667
2022;      115407401;PE6;1154;74;1;1;1154;2022;1466;1;0;0;1;1;0;1;1;0;1154;17;17;2;3;0; ;0; ;0; ;0;204;0;1;0;1;170101;127817;167;39034;0060;PALMICHAL;-69,414083725;-12,5214796
2022;      115407501;PE6;1154;75;1;5;1154;2022;1466;5;0;0;5;2;1;1;1;0;1154;17;17;2;3;0; ;0; ;0; ;1;204;2;1;0;1;170101;55757;167;39034;0060;PALMICHAL;-69,414083725;-12,5214796
2022;      115407601;PE6;1154;76;1;1;1154;2022;1466;5;0;0;5;0;2;1;1;0;1154;17;17;2;3;0; ;0; ;0; ;2;204;1;1;0;1;170101;55757;167;39034;0060;PALMICHAL;-69,414083725;-12,5214796
2022;      115407701;PE6;1154;77;1;2;1154;2022;1466;6;1;0;6;6;1;1;1;0;1154;17;17;2;3;0; ;0; ;0; ;1;204;1;1;0;1;170101;55757;167;39034;0060;PALMICHAL;-69,414083725;-12,5214796
2022;      115407801;PE6;1154;78;1;1;1154;2022;1466;6;0;0;6;0;3;1;1;0;1154;17;17;2;3;0; ;0; ;0; ;2;204;1;1;0;1;170101;55757;167;39034;0060;PALMICHAL;-69,414083725;-12,5214796
2022;      115700201;PE6;1157;2;1;0;1157;2022;1465;0;0;0;0;0;0;3;5;0;1157;17;17;2;3;0; ;0; ;0; ;0;257;0;1;0;1;170303;0;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115702701;PE6;1157;27;1;1;1157;2022;1465;1;0;0;1;1;0;1;1;0;1157;17;17;2;3;0; ;0; ;0; ;0;257;0;1;0;1;170303;105371;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115703101;PE6;1157;31;1;0;1157;2022;1465;0;0;0;0;0;0;3;2;0;1157;17;17;2;3;0; ;0; ;0; ;0;257;0;1;0;1;170303;0;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115703201;PE6;1157;32;1;2;1157;2022;1465;6;2;0;6;6;2;1;1;0;1157;17;17;2;3;0; ;0; ;0; ;2;257;3;1;0;1;170303;45966;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115704001;PE6;1157;40;1;2;1157;2022;1465;7;2;0;6;7;1;1;1;0;1157;17;17;2;3;0; ;0; ;0; ;1;257;2;1;0;1;170303;45966;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115704101;PE6;1157;41;1;1;1157;2022;1465;3;1;0;3;3;0;1;1;0;1157;17;17;2;3;0; ;0; ;0; ;0;257;1;1;0;1;170303;105371;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115704401;PE6;1157;44;1;2;1157;2022;1465;4;1;0;4;4;1;1;1;0;1157;17;17;2;3;0; ;0; ;0; ;1;257;2;1;0;1;170303;45966;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115705301;PE6;1157;53;1;1;1157;2022;1465;1;0;0;1;0;0;1;1;0;1157;17;17;2;3;0; ;0; ;0; ;0;257;0;1;0;1;170303;105371;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115705701;PE6;1157;57;1;2;1157;2022;1465;8;2;0;8;8;2;1;1;0;1157;17;17;2;3;0; ;0; ;0; ;2;257;2;1;0;1;170303;45966;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115705801;PE6;1157;58;1;1;1157;2022;1465;5;1;0;5;5;0;1;1;0;1157;17;17;2;3;0; ;0; ;0; ;0;257;1;1;0;1;170303;105371;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115706801;PE6;1157;68;1;1;1157;2022;1465;2;0;0;2;2;0;1;1;0;1157;17;17;2;3;0; ;0; ;0; ;0;257;0;1;0;1;170303;105371;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115707301;PE6;1157;73;1;1;1157;2022;1465;1;0;0;1;1;0;1;1;0;1157;17;17;2;3;0; ;0; ;0; ;0;257;0;1;0;1;170303;105371;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115708001;PE6;1157;80;1;1;1157;2022;1465;6;1;0;6;5;2;1;1;0;1157;17;17;2;3;0; ;0; ;0; ;1;257;2;1;0;1;170303;45966;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115708301;PE6;1157;83;1;2;1157;2022;1465;4;1;0;4;4;2;1;1;0;1157;17;17;2;3;0; ;0; ;0; ;2;257;1;1;0;1;170303;45966;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115709601;PE6;1157;96;1;2;1157;2022;1465;3;1;0;3;3;1;1;1;0;1157;17;17;2;3;0; ;0; ;0; ;1;257;1;1;0;1;170303;45966;167;3906201;0004;ALERTA;-69,235270326;-11,656744161
2022;      115803701;PE6;1158;37;1;2;1158;2022;1467;4;1;0;4;3;0;1;1;0;1158;17;17;2;3;0; ;0; ;0; ;0;273;1;1;0;1;170301;77772;167;39081;0002;BELGICA;-69,731368333;-10,973343333
2022;      115803801;PE6;1158;38;1;2;1158;2022;1467;4;1;0;4;3;1;1;1;0;1158;17;17;2;3;0; ;0; ;0; ;1;273;1;1;0;1;170301;33926;167;39081;0002;BELGICA;-69,731368333;-10,973343333
2022;      115803901;PE6;1158;39;1;0;1158;2022;1467;0;0;0;0;0;0;3;5;0;1158;17;17;2;3;0; ;0; ;0; ;0;273;0;1;0;1;170301;0;167;39081;0002;BELGICA;-69,731368333;-10,973343333
2022;      115804001;PE6;1158;40;1;1;1158;2022;1467;5;1;0;5;5;1;1;1;0;1158;17;17;2;3;0; ;0; ;0; ;0;273;1;1;0;1;170301;77772;167;39081;0002;BELGICA;-69,731368333;-10,973343333
2022;      115804101;PE6;1158;41;1;1;1158;2022;1467;5;2;0;5;5;2;1;1;0;1158;17;17;2;3;0; ;0; ;0; ;2;273;2;1;0;1;170301;33926;167;39081;0002;BELGICA;-69,731368333;-10,973343333
2022;      115804401;PE6;1158;44;1;1;1158;2022;1467;5;1;0;5;5;2;1;1;0;1158;17;17;2;3;0; ;0; ;0; ;2;273;1;1;0;1;170301;33926;167;39081;0002;BELGICA;-69,731368333;-10,973343333
2022;      115804801;PE6;1158;48;1;2;1158;2022;1467;3;1;0;3;3;1;1;1;0;1158;17;17;2;3;0; ;0; ;0; ;1;273;1;1;0;1;170301;33926;167;39081;0002;BELGICA;-69,731368333;-10,973343333
2022;      115804901;PE6;1158;49;1;1;1158;2022;1467;1;1;0;1;1;0;1;1;0;1158;17;17;2;3;0; ;0; ;0; ;0;273;1;1;0;1;170301;77772;167;39081;0002;BELGICA;-69,731368333;-10,973343333
2022;      115805601;PE6;1158;56;1;1;1158;2022;1467;1;0;0;1;1;0;1;1;0;1158;17;17;2;3;0; ;0; ;0; ;0;273;0;1;0;1;170301;77772;167;39081;0002;BELGICA;-69,731368333;-10,973343333
2022;      115805801;PE6;1158;58;1;1;1158;2022;1467;3;1;0;3;3;1;1;1;0;1158;17;17;2;3;0; ;0; ;0; ;1;273;1;1;0;1;170301;33926;167;39081;0002;BELGICA;-69,731368333;-10,973343333
2022;      115802301;PE6;1158;23;1;0;1158;2022;1467;0;0;0;0;0;0;6;1;0;1158;17;17;2;3;0; ;0; ;0; ;0;273;0;1;0;1;170301;0;167;39081;0004;VILLA PRIMAVERA;-69,573746667;-11,042171667
2022;      115802401;PE6;1158;24;1;2;1158;2022;1467;6;1;0;6;6;0;1;1;0;1158;17;17;2;3;0; ;0; ;0; ;0;273;1;1;0;1;170301;77772;167;39081;0004;VILLA PRIMAVERA;-69,573746667;-11,042171667
2022;      115802601;PE6;1158;26;1;1;1158;2022;1467;3;1;0;3;3;2;1;1;0;1158;17;17;2;3;0; ;0; ;0; ;2;273;1;1;0;1;170301;33926;167;39081;0004;VILLA PRIMAVERA;-69,573746667;-11,042171667
2022;      115802701;PE6;1158;27;1;2;1158;2022;1467;4;1;0;4;4;1;1;1;0;1158;17;17;2;3;0; ;0; ;0; ;1;273;1;1;0;1;170301;33926;167;39081;0004;VILLA PRIMAVERA;-69,573746667;-11,042171667
2022;      115803301;PE6;1158;33;1;1;1158;2022;1467;2;0;0;2;2;0;1;1;0;1158;17;17;2;3;0; ;0; ;0; ;0;273;0;1;0;1;170301;77772;167;39081;0004;VILLA PRIMAVERA;-69,573746667;-11,042171667
2022;      115902701;PE6;1159;27;1;1;1159;2022;1465;4;2;0;4;4;0;1;1;0;1159;18;18;1;1;0; ;0; ;0; ;0;1428;2;1;0;1;180101;411792;169;43835;0001;MOQUEGUA;-70,949190807;-17,190689388
2022;      115906501;PE6;1159;65;1;0;1159;2022;1465;0;0;0;0;0;0;3;5;0;1159;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;0;169;43835;0001;MOQUEGUA;-70,949190807;-17,190689388
2022;      115907801;PE6;1159;78;1;0;1159;2022;1465;0;0;0;0;0;0;2;3;0;1159;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;0;169;43835;0001;MOQUEGUA;-70,949190807;-17,190689388
2022;      115908001;PE6;1159;80;1;2;1159;2022;1465;4;1;0;4;3;1;1;1;0;1159;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;39678;169;43835;0001;MOQUEGUA;-70,949190807;-17,190689388
2022;      115908101;PE6;1159;81;1;2;1159;2022;1465;2;0;0;2;2;0;1;1;0;1159;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;411792;169;43835;0001;MOQUEGUA;-70,949190807;-17,190689388
2022;      115909301;PE6;1159;93;1;2;1159;2022;1465;5;1;0;5;5;1;1;1;0;1159;18;18;1;1;0; ;0; ;0; ;1;1428;2;1;0;1;180101;39678;169;43835;0001;MOQUEGUA;-70,949190807;-17,190689388
2022;      115910101;PE6;1159;101;1;2;1159;2022;1465;5;1;0;5;5;1;1;1;0;1159;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;39678;169;43835;0001;MOQUEGUA;-70,949190807;-17,190689388
2022;      115910601;PE6;1159;106;1;3;1159;2022;1465;6;1;0;5;6;1;1;1;0;1159;18;18;1;1;0; ;0; ;0; ;1;1428;2;1;0;1;180101;39678;169;43835;0001;MOQUEGUA;-70,949190807;-17,190689388
2022;      115911501;PE6;1159;115;1;2;1159;2022;1465;3;1;0;3;2;1;1;1;0;1159;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;39678;169;43835;0001;MOQUEGUA;-70,949190807;-17,190689388
2022;      115911901;PE6;1159;119;1;2;1159;2022;1467;3;0;0;3;2;1;1;1;0;1159;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;39678;169;43835;0001;MOQUEGUA;-70,949190807;-17,190689388
2022;      116000201;PE6;1160;2;1;2;1160;2022;1469;4;1;0;4;4;1;1;1;0;1160;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;44963;172;51467;0001;MOQUEGUA;-70,934462254;-17,211815473
2022;      116000501;PE6;1160;5;1;2;1160;2022;1469;2;0;0;2;2;0;1;1;0;1160;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;466646;172;51467;0001;MOQUEGUA;-70,934462254;-17,211815473
2022;      116000801;PE6;1160;8;1;1;1160;2022;1469;1;0;0;1;1;0;1;1;0;1160;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;466646;172;51467;0001;MOQUEGUA;-70,934462254;-17,211815473
2022;      116001001;PE6;1160;10;1;2;1160;2022;1469;8;2;0;8;8;4;1;1;0;1160;18;18;1;1;0; ;0; ;0; ;3;1428;2;1;0;1;180101;44963;172;51467;0001;MOQUEGUA;-70,934462254;-17,211815473
2022;      116001601;PE6;1160;16;1;1;1160;2022;1469;3;0;0;3;2;0;1;1;0;1160;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;466646;172;51467;0001;MOQUEGUA;-70,934462254;-17,211815473
2022;      116001801;PE6;1160;18;1;1;1160;2022;1469;1;0;0;1;1;0;1;1;0;1160;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;466646;172;51467;0001;MOQUEGUA;-70,934462254;-17,211815473
2022;      116002201;PE6;1160;22;1;2;1160;2022;1469;5;1;0;5;5;2;1;1;0;1160;18;18;1;1;0; ;0; ;0; ;2;1428;1;1;0;1;180101;44963;172;51467;0001;MOQUEGUA;-70,934462254;-17,211815473
2022;      116002301;PE6;1160;23;1;1;1160;2022;1469;3;1;0;3;3;0;1;1;0;1160;18;18;1;1;0; ;0; ;0; ;0;1428;1;1;0;1;180101;466646;172;51467;0001;MOQUEGUA;-70,934462254;-17,211815473
2022;      116002501;PE6;1160;25;1;2;1160;2022;1469;4;1;0;4;4;2;1;1;0;1160;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;44963;172;51467;0001;MOQUEGUA;-70,934462254;-17,211815473
2022;      116003501;PE6;1160;35;1;0;1160;2022;1469;0;0;0;0;0;0;3;4;0;1160;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;0;172;51467;0001;MOQUEGUA;-70,934462254;-17,211815473
2022;      116100901;PE6;1161;9;1;0;1161;2022;1467;0;0;0;0;0;0;9;3;0;1161;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;0;171;43852;0001;MOQUEGUA;-70,92240033;-17,201435762
2022;      116102901;PE6;1161;29;1;2;1161;2022;1467;3;1;0;3;3;1;1;1;0;1161;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;49355;171;43852;0001;MOQUEGUA;-70,92240033;-17,201435762
2022;      116104501;PE6;1161;45;1;0;1161;2022;1467;0;0;0;0;0;0;6;4;0;1161;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;0;171;43852;0001;MOQUEGUA;-70,92240033;-17,201435762
2022;      116106301;PE6;1161;63;1;0;1161;2022;1467;0;0;0;0;0;0;3;5;0;1161;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;0;171;43852;0001;MOQUEGUA;-70,92240033;-17,201435762
2022;      116108001;PE6;1161;80;1;2;1161;2022;1467;6;1;0;6;6;1;1;1;0;1161;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;49355;171;43852;0001;MOQUEGUA;-70,92240033;-17,201435762
2022;      116108701;PE6;1161;87;1;2;1161;2022;1467;4;1;0;4;4;1;1;1;0;1161;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;49355;171;43852;0001;MOQUEGUA;-70,92240033;-17,201435762
2022;      116110301;PE6;1161;103;1;1;1161;2022;1467;4;1;0;4;4;1;1;1;0;1161;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;49355;171;43852;0001;MOQUEGUA;-70,92240033;-17,201435762
2022;      116110501;PE6;1161;105;1;0;1161;2022;1467;0;0;0;0;0;0;6;5;0;1161;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;0;171;43852;0001;MOQUEGUA;-70,92240033;-17,201435762
2022;      116111301;PE6;1161;113;1;1;1161;2022;1467;4;0;0;4;4;0;1;1;0;1161;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;512220;171;43852;0001;MOQUEGUA;-70,92240033;-17,201435762
2022;      116112301;PE6;1161;123;1;1;1161;2022;1467;4;1;0;4;4;2;1;1;0;1161;18;18;1;1;0; ;0; ;0; ;2;1428;1;1;0;1;180101;49355;171;43852;0001;MOQUEGUA;-70,92240033;-17,201435762
2022;      116500501;PE6;1165;5;1;1;1165;2022;1465;1;0;0;1;1;0;1;1;0;1165;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;449533;169;43888;0001;MOQUEGUA;-70,938468531;-17,194152246
2022;      116501001;PE6;1165;10;1;4;1165;2022;1465;4;1;0;4;4;1;1;1;0;1165;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;43314;169;43888;0001;MOQUEGUA;-70,938468531;-17,194152246
2022;      116501101;PE6;1165;11;1;1;1165;2022;1465;4;1;0;4;4;1;1;1;0;1165;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;43314;169;43888;0001;MOQUEGUA;-70,938468531;-17,194152246
2022;      116502301;PE6;1165;23;1;1;1165;2022;1465;5;1;0;5;5;1;1;1;0;1165;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;43314;169;43888;0001;MOQUEGUA;-70,938468531;-17,194152246
2022;      116504301;PE6;1165;43;1;0;1165;2022;1465;0;0;0;0;0;0;5;5;0;1165;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;0;169;43888;0001;MOQUEGUA;-70,938468531;-17,194152246
2022;      116504601;PE6;1165;46;1;1;1165;2022;1465;3;1;0;3;3;1;1;1;0;1165;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;43314;169;43888;0001;MOQUEGUA;-70,938468531;-17,194152246
2022;      116505301;PE6;1165;53;1;1;1165;2022;1465;4;1;0;4;4;1;1;1;0;1165;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;43314;169;43888;0001;MOQUEGUA;-70,938468531;-17,194152246
2022;      116506901;PE6;1165;69;1;1;1165;2022;1465;2;0;0;2;2;0;1;1;0;1165;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;449533;169;43888;0001;MOQUEGUA;-70,938468531;-17,194152246
2022;      116509101;PE6;1165;91;1;2;1165;2022;1465;5;2;0;5;5;1;1;1;0;1165;18;18;1;1;0; ;0; ;0; ;1;1428;2;1;0;1;180101;43314;169;43888;0001;MOQUEGUA;-70,938468531;-17,194152246
2022;      116509201;PE6;1165;92;1;4;1165;2022;1465;6;1;0;6;6;1;1;1;0;1165;18;18;1;1;0; ;0; ;0; ;0;1428;1;1;0;1;180101;449533;169;43888;0001;MOQUEGUA;-70,938468531;-17,194152246
2022;      116600501;PE6;1166;5;1;1;1166;2022;1465;2;0;0;2;2;0;1;1;0;1166;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;495162;168;43893;0001;MOQUEGUA;-70,935791263;-17,198801771
2022;      116604701;PE6;1166;47;1;1;1166;2022;1465;3;0;0;3;3;0;1;1;0;1166;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;495162;168;43893;0001;MOQUEGUA;-70,935791263;-17,198801771
2022;      116605501;PE6;1166;55;1;0;1166;2022;1465;0;0;0;0;0;0;5;5;0;1166;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;0;168;43893;0001;MOQUEGUA;-70,935791263;-17,198801771
2022;      116606401;PE6;1166;64;1;1;1166;2022;1465;4;1;0;4;4;2;1;1;0;1166;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;47711;168;43893;0001;MOQUEGUA;-70,935791263;-17,198801771
2022;      116607001;PE6;1166;70;1;1;1166;2022;1465;3;1;0;3;3;1;1;1;0;1166;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;47711;168;43893;0001;MOQUEGUA;-70,935791263;-17,198801771
2022;      116609701;PE6;1166;97;1;0;1166;2022;1465;0;0;0;0;0;0;5;5;0;1166;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;0;168;43893;0001;MOQUEGUA;-70,935791263;-17,198801771
2022;      116612101;PE6;1166;121;1;1;1166;2022;1465;4;2;0;4;4;1;1;1;0;1166;18;18;1;1;0; ;0; ;0; ;1;1428;2;1;0;1;180101;47711;168;43893;0001;MOQUEGUA;-70,935791263;-17,198801771
2022;      116613301;PE6;1166;133;1;1;1166;2022;1465;3;1;0;3;3;1;1;1;0;1166;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;47711;168;43893;0001;MOQUEGUA;-70,935791263;-17,198801771
2022;      116613501;PE6;1166;135;1;2;1166;2022;1465;4;1;0;4;4;2;1;1;0;1166;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;47711;168;43893;0001;MOQUEGUA;-70,935791263;-17,198801771
2022;      116615101;PE6;1166;151;1;0;1166;2022;1465;0;0;0;0;0;0;5;3;0;1166;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;0;168;43893;0001;MOQUEGUA;-70,935791263;-17,198801771
2022;      116701601;PE6;1167;16;1;2;1167;2022;1469;4;1;0;4;4;0;1;1;0;1167;18;18;1;1;0; ;0; ;0; ;0;1428;1;1;0;1;180101;533548;170;43895;0001;MOQUEGUA;-70,944129792;-17,192657668
2022;      116701801;PE6;1167;18;1;1;1167;2022;1469;3;1;0;3;3;0;1;1;0;1167;18;18;1;1;0; ;0; ;0; ;0;1428;1;1;0;1;180101;533548;170;43895;0001;MOQUEGUA;-70,944129792;-17,192657668
2022;      116704901;PE6;1167;49;1;3;1167;2022;1469;6;3;0;6;6;1;1;1;0;1167;18;18;1;1;0; ;0; ;0; ;1;1428;3;1;0;1;180101;51410;170;43895;0001;MOQUEGUA;-70,944129792;-17,192657668
2022;      116705301;PE6;1167;53;1;1;1167;2022;1469;3;1;0;3;3;1;1;1;0;1167;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;51410;170;43895;0001;MOQUEGUA;-70,944129792;-17,192657668
2022;      116706501;PE6;1167;65;1;1;1167;2022;1469;3;0;0;3;3;0;1;1;0;1167;18;18;1;1;0; ;0; ;0; ;0;1428;0;1;0;1;180101;533548;170;43895;0001;MOQUEGUA;-70,944129792;-17,192657668
2022;      116707001;PE6;1167;70;1;1;1167;2022;1469;2;1;0;2;2;0;1;1;0;1167;18;18;1;1;0; ;0; ;0; ;0;1428;1;1;0;1;180101;533548;170;43895;0001;MOQUEGUA;-70,944129792;-17,192657668
2022;      116707401;PE6;1167;74;1;2;1167;2022;1469;5;2;0;5;5;1;1;1;0;1167;18;18;1;1;0; ;0; ;0; ;1;1428;2;1;0;1;180101;51410;170;43895;0001;MOQUEGUA;-70,944129792;-17,192657668
2022;      116710201;PE6;1167;102;1;2;1167;2022;1469;6;2;0;6;6;1;1;1;0;1167;18;18;1;1;0; ;0; ;0; ;1;1428;2;1;0;1;180101;51410;170;43895;0001;MOQUEGUA;-70,944129792;-17,192657668
2022;      116711301;PE6;1167;113;1;6;1167;2022;1469;7;2;0;7;7;2;1;1;0;1167;18;18;1;1;0; ;0; ;0; ;1;1428;2;1;0;1;180101;51410;170;43895;0001;MOQUEGUA;-70,944129792;-17,192657668
2022;      116711901;PE6;1167;119;1;2;1167;2022;1469;6;1;0;6;6;1;1;1;0;1167;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;51410;170;43895;0001;MOQUEGUA;-70,944129792;-17,192657668
2022;      116801901;PE6;1168;19;1;1;1168;2022;1468;2;0;0;2;2;1;1;1;0;1168;18;18;1;1;0; ;0; ;0; ;1;1428;0;1;0;1;180101;47336;169;43896;0001;MOQUEGUA;-70,942287346;-17,192003518
2022;      116802301;PE6;1168;23;1;1;1168;2022;1468;4;1;0;4;4;1;1;1;0;1168;18;18;1;1;0; ;0; ;0; ;1;1428;1;1;0;1;180101;47336;169;43896;0001;MOQUEGUA;-70,942287346;-17,192003518
2022;      116804101;PE6;1168;41;1;4;1168;2022;1468;5;2;0;5;5;1;1;1;0;1168;18;18;1;1;0; ;0; ;0; ;1;1428;2;1;0;1;180101;47336;169;43896;0001;MOQUEGUA;-70,942287346;-17,192003518
2022;      116804401;PE6;1168;44;1;3;1168;2022;1468;4;2;0;4;4;0;1;1;0;1168;18;18;1;1;0; ;0; ;0; ;0;1428;2;1;0;1;180101;491274;169;43896;0001;MOQUEGUA;-70,942287346;-17,192003518
